Time	Open	High	Low	Close	Volume	spread	SMA	EMA	RSI	MACD
1655820000	1837.3	1837.31	1833.48	1833.49	3823	0	2176.25	2176.25	2176.25	2176.25
1655823600	1833.49	1835.0	1830.79	1833.58	5532	0	2174.71	2174.71	2174.71	2174.71
1655827200	1833.58	1839.57	1832.8	1836.2	6648	0	2172.71	2172.71	2172.71	2172.71
1655830800	1836.2	1839.33	1832.88	1838.61	8066	0	2172.3	2172.3	2172.3	2172.3
1655834400	1838.61	1843.63	1836.56	1839.69	7400	0	2171.77	2171.77	2171.77	2171.77
1655838000	1839.74	1840.89	1834.29	1835.32	5331	0	2168.81	2168.81	2168.81	2168.81
1655841600	1835.32	1836.74	1833.66	1836.36	3795	0	2168.66	2168.66	2168.66	2168.66
1655845200	1836.37	1837.12	1833.03	1833.46	2739	0	2168.69	2168.69	2168.69	2168.69
1655848800	1833.47	1834.41	1830.99	1831.09	2886	0	2169.58	2169.58	2169.58	2169.58
1655852400	1831.09	1832.32	1828.67	1830.65	2394	0	2170.0	2170.0	2170.0	2170.0
1655856000	1830.66	1834.75	1830.29	1833.41	1192	0	2170.6	2170.6	2170.6	2170.6
1655863200	1832.38	1832.85	1829.07	1831.29	1690	1	2168.51	2168.51	2168.51	2168.51
1655866800	1831.33	1831.97	1830.08	1831.36	1665	11	2162.71	2162.71	2162.71	2162.71
1655870400	1831.36	1831.57	1826.81	1828.51	3437	0	2162.45	2162.45	2162.45	2162.45
1655874000	1828.51	1830.37	1827.22	1828.8	4492	0	2161.99	2161.99	2161.99	2161.99
1655877600	1828.8	1829.17	1825.7	1827.97	2913	0	2157.22	2157.22	2157.22	2157.22
1655881200	1827.97	1830.32	1827.4	1827.57	3045	0	2158.65	2158.65	2158.65	2158.65
1655884800	1827.57	1828.47	1825.31	1825.71	2605	0	2160.24	2160.24	2160.24	2160.24
1655888400	1825.71	1826.83	1824.54	1824.87	3080	0	2161.39	2161.39	2161.39	2161.39
1655892000	1824.87	1826.9	1824.28	1826.2	5213	0	2163.49	2163.49	2163.49	2163.49
1655895600	1826.2	1830.35	1823.93	1826.73	5905	0	2161.7	2161.7	2161.7	2161.7
1655899200	1826.77	1826.83	1823.48	1824.08	4408	0	2161.42	2161.42	2161.42	2161.42
1655902800	1824.07	1829.37	1823.5	1828.7	3956	0	2161.59	2161.59	2161.59	2161.59
1655906400	1828.69	1832.36	1827.31	1832.06	3555	0	2162.71	2162.71	2162.71	2162.71
1655910000	1832.1	1842.93	1831.97	1836.37	6809	0	2162.57	2162.57	2162.57	2162.57
1655913600	1836.48	1846.78	1836.2	1844.7	8828	0	2162.34	2162.34	2162.34	2162.34
1655917200	1844.71	1847.93	1835.36	1844.54	12136	0	2164.62	2164.62	2164.62	2164.62
1655920800	1844.31	1845.28	1838.64	1840.26	10138	0	2164.45	2164.45	2164.45	2164.45
1655924400	1840.26	1842.26	1836.79	1838.06	6585	0	2169.06	2169.06	2169.06	2169.06
1655928000	1838.05	1839.43	1835.82	1838.35	4774	0	2168.87	2168.87	2168.87	2168.87
1655931600	1838.43	1840.74	1835.97	1840.69	4123	0	2166.98	2166.98	2166.98	2166.98
1655935200	1840.64	1841.74	1837.34	1837.9	2566	0	2169.02	2169.02	2169.02	2169.02
1655938800	1837.91	1838.77	1837.36	1837.79	2028	0	2171.85	2171.85	2171.85	2171.85
1655942400	1837.76	1838.42	1837.33	1838.32	837	6	2169.26	2169.26	2169.26	2169.26
1655949600	1837.17	1838.23	1837.17	1837.72	520	7	2166.95	2166.95	2166.95	2166.95
1655953200	1837.8	1838.47	1836.24	1836.59	1311	0	2161.84	2161.84	2161.84	2161.84
1655956800	1836.59	1837.76	1835.06	1835.8	2485	1	2160.04	2160.04	2160.04	2160.04
1655960400	1835.63	1838.71	1833.04	1833.22	3995	0	2164.24	2164.24	2164.24	2164.24
1655964000	1833.23	1834.52	1832.61	1833.53	4056	0	2160.02	2160.02	2160.02	2160.02
1655967600	1833.53	1834.92	1832.44	1832.85	2815	0	2158.76	2158.76	2158.76	2158.76
1655971200	1832.8	1833.71	1832.14	1833.23	1978	0	2156.79	2156.79	2156.79	2156.79
1655974800	1833.22	1835.05	1831.12	1834.75	2979	0	2159.34	2159.34	2159.34	2159.34
1655978400	1834.75	1835.78	1833.19	1835.5	3969	0	2156.88	2156.88	2156.88	2156.88
1655982000	1835.47	1838.14	1832.81	1837.89	7284	0	2156.08	2156.08	2156.08	2156.08
1655985600	1837.9	1838.02	1831.72	1833.14	5303	0	2154.93	2154.93	2154.93	2154.93
1655989200	1833.14	1833.77	1830.5	1832.01	4558	0	2156.54	2156.54	2156.54	2156.54
1655992800	1832.01	1832.01	1827.74	1829.46	3670	0	2156.53	2156.53	2156.53	2156.53
1655996400	1829.46	1829.8	1823.98	1829.45	4862	0	2152.27	2152.27	2152.27	2152.27
1656000000	1829.44	1834.24	1828.53	1834.02	6836	0	2147.85	2147.85	2147.85	2147.85
1656003600	1834.02	1846.04	1833.89	1844.35	10859	0	2146.76	2146.76	2146.76	2146.76
1656007200	1844.34	1844.53	1840.02	1840.92	7953	0	2147.35	2147.35	2147.35	2147.35
1656010800	1840.92	1842.03	1831.79	1833.27	7215	0	2146.97	2146.97	2146.97	2146.97
1656014400	1833.27	1834.63	1829.26	1830.39	4776	0	2148.13	2148.13	2148.13	2148.13
1656018000	1830.44	1830.48	1825.52	1826.93	4761	0	2152.17	2152.17	2152.17	2152.17
1656021600	1826.93	1827.4	1822.58	1826.1	4312	0	2153.52	2153.52	2153.52	2153.52
1656025200	1826.11	1827.43	1825.58	1826.39	2421	0	2154.78	2154.78	2154.78	2154.78
1656028800	1826.38	1826.39	1823.15	1823.25	1082	0	2158.22	2158.22	2158.22	2158.22
1656036000	1823.83	1825.09	1822.44	1824.27	861	14	2161.03	2161.03	2161.03	2161.03
1656039600	1824.27	1824.83	1823.24	1824.54	1388	1	2159.1	2159.1	2159.1	2159.1
1656043200	1824.54	1825.27	1822.55	1824.01	3838	0	2156.74	2156.74	2156.74	2156.74
1656046800	1824.01	1825.25	1821.71	1823.96	6062	0	2158.48	2158.48	2158.48	2158.48
1656050400	1823.96	1826.44	1823.92	1826.15	3271	0	2158.34	2158.34	2158.34	2158.34
1656054000	1826.12	1826.18	1824.0	1825.18	2601	0	2159.94	2159.94	2159.94	2159.94
1656057600	1825.17	1826.49	1822.52	1826.0	2534	0	2159.96	2159.96	2159.96	2159.96
1656061200	1825.98	1827.07	1824.59	1824.86	2972	0	2159.41	2159.41	2159.41	2159.41
1656064800	1824.88	1824.88	1821.42	1823.29	3958	0	2160.21	2160.21	2160.21	2160.21
1656068400	1823.29	1831.7	1821.27	1830.06	6203	0	2160.1	2160.1	2160.1	2160.1
1656072000	1830.06	1830.14	1824.94	1826.24	4911	0	2161.09	2161.09	2161.09	2161.09
1656075600	1826.24	1828.94	1825.68	1828.9	3315	0	2162.01	2162.01	2162.01	2162.01
1656079200	1828.88	1829.16	1824.98	1825.27	3660	0	2160.53	2160.53	2160.53	2160.53
1656082800	1825.26	1826.91	1822.14	1824.93	4404	0	2160.48	2160.48	2160.48	2160.48
1656086400	1824.94	1826.44	1821.78	1822.03	6224	0	2160.8	2160.8	2160.8	2160.8
1656090000	1822.09	1828.26	1816.92	1822.71	9524	0	2161.47	2161.47	2161.47	2161.47
1656093600	1822.71	1828.97	1822.34	1826.48	11426	0	2160.17	2160.17	2160.17	2160.17
1656097200	1826.48	1831.29	1826.21	1827.19	5129	0	2157.64	2157.64	2157.64	2157.64
1656100800	1827.2	1827.74	1826.09	1826.39	3518	0	2156.77	2156.77	2156.77	2156.77
1656104400	1826.38	1828.65	1826.32	1826.84	2980	0	2155.73	2155.73	2155.73	2155.73
1656108000	1826.9	1830.91	1826.88	1828.66	2533	0	2153.07	2153.07	2153.07	2153.07
1656111600	1828.67	1828.75	1823.69	1824.25	2615	0	2153.21	2153.21	2153.21	2153.21
1656115200	1824.21	1827.63	1824.19	1827.42	835	7	2154.11	2154.11	2154.11	2154.11
1656295200	1835.82	1836.44	1831.44	1833.77	2737	8	2155.58	2155.58	2155.58	2155.58
1656298800	1833.8	1834.2	1830.05	1831.04	2021	1	2156.98	2156.98	2156.98	2156.98
1656302400	1831.0	1831.92	1828.27	1828.99	3658	6	2151.17	2151.17	2151.17	2151.17
1656306000	1828.97	1836.79	1828.52	1834.68	6356	0	2154.9	2154.9	2154.9	2154.9
1656309600	1834.68	1836.76	1834.39	1835.56	4159	0	2154.28	2154.28	2154.28	2154.28
1656313200	1835.63	1835.73	1834.36	1834.86	2843	0	2154.53	2154.53	2154.53	2154.53
1656316800	1834.87	1835.65	1834.44	1835.48	1985	0	2156.91	2156.91	2156.91	2156.91
1656320400	1835.49	1836.92	1834.68	1835.47	3712	0	2156.76	2156.76	2156.76	2156.76
1656324000	1835.48	1838.84	1834.49	1838.27	4505	0	2157.72	2157.72	2157.72	2157.72
1656327600	1838.27	1841.03	1834.79	1834.99	4580	0	2157.57	2157.57	2157.57	2157.57
1656331200	1834.98	1840.38	1833.92	1839.57	4160	0	2158.7	2158.7	2158.7	2158.7
1656334800	1839.57	1840.48	1837.01	1837.35	3411	0	2156.99	2156.99	2156.99	2156.99
1656338400	1837.35	1839.85	1836.99	1837.49	2794	0	2157.1	2157.1	2157.1	2157.1
1656342000	1837.49	1837.51	1833.41	1834.02	3625	0	2158.64	2158.64	2158.64	2158.64
1656345600	1834.02	1834.23	1828.34	1831.84	7494	0	2159.12	2159.12	2159.12	2159.12
1656349200	1831.84	1834.53	1827.53	1828.51	9122	0	2159.85	2159.85	2159.85	2159.85
1656352800	1828.56	1828.79	1824.55	1825.22	9057	0	2156.85	2156.85	2156.85	2156.85
1656356400	1825.22	1826.25	1820.81	1825.11	7954	0	2157.44	2157.44	2157.44	2157.44
1656360000	1825.11	1826.96	1823.6	1825.36	4358	0	2156.99	2156.99	2156.99	2156.99
1656363600	1825.36	1827.07	1822.24	1824.07	4463	0	2158.26	2158.26	2158.26	2158.26
1656367200	1824.06	1824.88	1823.06	1823.87	3070	0	2156.19	2156.19	2156.19	2156.19
1656370800	1823.84	1824.01	1822.0	1822.51	2402	0	2154.74	2154.74	2154.74	2154.74
1656374400	1822.57	1823.62	1822.02	1822.75	1483	4	2154.3	2154.3	2154.3	2154.3
1656381600	1822.65	1822.94	1821.5	1822.37	920	12	2153.97	2153.97	2153.97	2153.97
1656385200	1822.37	1823.58	1822.27	1823.55	1729	0	2153.17	2153.17	2153.17	2153.17
1656388800	1823.53	1824.93	1822.56	1824.81	2766	0	2157.91	2157.91	2157.91	2157.91
1656392400	1824.83	1825.46	1822.9	1824.96	4027	0	2157.09	2157.09	2157.09	2157.09
1656396000	1824.96	1825.27	1822.34	1824.36	2931	0	2155.87	2155.87	2155.87	2155.87
1656399600	1824.42	1826.38	1824.14	1825.98	2061	0	2157.69	2157.69	2157.69	2157.69
1656403200	1825.96	1826.95	1825.35	1825.38	1465	0	2156.97	2156.97	2156.97	2156.97
1656406800	1825.38	1826.51	1824.88	1825.36	1719	0	2181.83	2181.83	2181.83	2181.83
1656410400	1825.36	1829.24	1825.11	1827.13	4920	0	2182.85	2182.85	2182.85	2182.85
1656414000	1827.11	1828.33	1825.81	1826.99	4492	0	2185.57	2185.57	2185.57	2185.57
1656417600	1826.99	1829.48	1826.16	1826.54	3681	0	2200.86	2200.86	2200.86	2200.86
1656421200	1826.54	1827.87	1824.4	1824.8	3466	0	2203.89	2203.89	2203.89	2203.89
1656424800	1824.75	1825.82	1822.35	1823.43	3988	0	2198.99	2198.99	2198.99	2198.99
1656428400	1823.42	1825.6	1820.38	1825.45	4476	0	2204.78	2204.78	2204.78	2204.78
1656432000	1825.45	1826.72	1821.47	1822.55	5398	0	2203.41	2203.41	2203.41	2203.41
1656435600	1822.59	1826.23	1818.85	1821.16	7544	0	2202.8	2202.8	2202.8	2202.8
1656439200	1821.16	1825.63	1818.62	1821.38	8182	0	2203.31	2203.31	2203.31	2203.31
1656442800	1821.38	1822.12	1818.98	1820.76	5049	0	2204.9	2204.9	2204.9	2204.9
1656446400	1820.77	1823.77	1820.08	1821.69	3890	0	2207.19	2207.19	2207.19	2207.19
1656450000	1821.69	1822.5	1819.56	1821.3	3974	0	2206.56	2206.56	2206.56	2206.56
1656453600	1821.3	1821.3	1818.37	1820.28	3039	0	2201.5	2201.5	2201.5	2201.5
1656457200	1820.27	1820.78	1819.08	1819.72	1762	0	2205.43	2205.43	2205.43	2205.43
1656460800	1819.73	1820.87	1819.57	1820.62	1026	0	2207.65	2207.65	2207.65	2207.65
1656468000	1819.14	1820.24	1819.08	1819.66	997	14	2207.41	2207.41	2207.41	2207.41
1656471600	1819.66	1819.69	1818.3	1818.45	888	1	2207.7	2207.7	2207.7	2207.7
1656475200	1818.45	1820.18	1818.42	1819.93	2002	0	2191.81	2191.81	2191.81	2191.81
1656478800	1819.92	1822.99	1818.53	1822.2	3118	0	2176.62	2176.62	2176.62	2176.62
1656482400	1822.2	1822.67	1820.89	1821.2	2377	0	2174.63	2174.63	2174.63	2174.63
1656486000	1821.21	1821.83	1820.03	1820.72	1938	0	2179.93	2179.93	2179.93	2179.93
1656489600	1820.75	1822.39	1820.39	1820.77	3023	0	2180.86	2180.86	2180.86	2180.86
1656493200	1820.77	1822.26	1820.48	1821.13	2803	0	2182.87	2182.87	2182.87	2182.87
1656496800	1821.13	1821.7	1815.93	1817.65	5054	0	2181.45	2181.45	2181.45	2181.45
1656500400	1817.65	1819.89	1816.19	1816.88	5323	0	2181.06	2181.06	2181.06	2181.06
1656504000	1816.88	1817.66	1815.67	1816.48	4034	0	2181.13	2181.13	2181.13	2181.13
1656507600	1816.48	1818.53	1812.16	1814.72	4264	0	2181.65	2181.65	2181.65	2181.65
1656511200	1814.72	1826.46	1814.71	1824.91	4371	0	2184.92	2184.92	2184.92	2184.92
1656514800	1824.91	1827.35	1824.11	1824.99	3869	0	2173.48	2173.48	2173.48	2173.48
1656518400	1824.96	1833.07	1824.88	1831.35	6991	0	2172.53	2172.53	2172.53	2172.53
1656522000	1831.35	1832.68	1816.09	1816.78	10161	0	2173.75	2173.75	2173.75	2173.75
1656525600	1816.8	1820.4	1814.91	1815.66	8403	0	2173.54	2173.54	2173.54	2173.54
1656529200	1815.68	1819.33	1815.21	1818.54	5127	0	2174.24	2174.24	2174.24	2174.24
1656532800	1818.54	1819.67	1816.81	1816.9	3040	0	2170.1	2170.1	2170.1	2170.1
1656536400	1816.89	1817.11	1815.73	1816.75	1888	0	2168.45	2168.45	2168.45	2168.45
1656540000	1816.65	1819.31	1816.45	1817.9	2249	0	2167.92	2167.92	2167.92	2167.92
1656543600	1817.9	1819.1	1817.41	1818.42	1844	0	2166.66	2166.66	2166.66	2166.66
1656547200	1818.4	1819.27	1817.85	1818.25	905	2	2167.19	2167.19	2167.19	2167.19
1656554400	1817.97	1818.56	1817.16	1818.34	1427	13	2166.1	2166.1	2166.1	2166.1
1656558000	1818.33	1819.02	1817.53	1818.91	953	10	2174.57	2174.57	2174.57	2174.57
1656561600	1818.92	1820.73	1818.09	1819.74	2214	3	2178.03	2178.03	2178.03	2178.03
1656565200	1819.74	1820.44	1818.13	1819.81	3456	0	2173.92	2173.92	2173.92	2173.92
1656568800	1819.81	1821.97	1819.47	1819.87	2439	0	2166.12	2166.12	2166.12	2166.12
1656572400	1819.91	1820.33	1817.19	1817.38	2010	0	2162.65	2162.65	2162.65	2162.65
1656576000	1817.35	1817.38	1814.97	1816.13	1504	0	2159.19	2159.19	2159.19	2159.19
1656579600	1816.13	1816.99	1815.24	1815.44	2773	0	2163.12	2163.12	2163.12	2163.12
1656583200	1815.44	1817.84	1815.34	1816.83	4931	0	2163.96	2163.96	2163.96	2163.96
1656586800	1816.83	1817.69	1812.41	1815.04	5382	0	2164.98	2164.98	2164.98	2164.98
1656590400	1815.01	1817.08	1812.4	1815.96	4030	0	2166.42	2166.42	2166.42	2166.42
1656594000	1815.96	1816.16	1811.0	1813.03	3624	0	2168.33	2168.33	2168.33	2168.33
1656597600	1813.01	1813.01	1810.08	1810.4	3356	0	2165.52	2165.52	2165.52	2165.52
1656601200	1810.43	1813.17	1802.75	1805.36	6503	0	2175.19	2175.19	2175.19	2175.19
1656604800	1805.39	1824.93	1802.8	1822.56	10114	0	2175.12	2175.12	2175.12	2175.12
1656608400	1822.58	1825.1	1814.88	1817.11	9552	0	2170.53	2170.53	2170.53	2170.53
1656612000	1817.11	1818.11	1804.85	1809.13	9337	0	2169.39	2169.39	2169.39	2169.39
1656615600	1809.12	1814.73	1805.24	1814.4	6153	0	2169.8	2169.8	2169.8	2169.8
1656619200	1814.41	1814.82	1808.8	1809.95	4112	0	2165.47	2165.47	2165.47	2165.47
1656622800	1809.96	1810.27	1806.17	1808.44	4063	0	2165.88	2165.88	2165.88	2165.88
1656626400	1808.44	1809.58	1806.28	1806.76	1987	0	2165.73	2165.73	2165.73	2165.73
1656630000	1806.77	1808.74	1805.55	1806.65	2757	0	2168.41	2168.41	2168.41	2168.41
1656633600	1806.81	1807.58	1805.59	1807.16	1552	0	2168.42	2168.42	2168.42	2168.42
1656640800	1806.65	1806.9	1804.48	1806.21	1075	7	2170.49	2170.49	2170.49	2170.49
1656644400	1806.21	1807.1	1804.99	1806.55	1199	12	2174.54	2174.54	2174.54	2174.54
1656648000	1806.55	1807.22	1803.49	1806.39	2599	0	2177.18	2177.18	2177.18	2177.18
1656651600	1806.4	1806.95	1804.51	1804.56	4573	0	2177.73	2177.73	2177.73	2177.73
1656655200	1804.56	1806.55	1804.04	1804.37	3833	0	2175.45	2175.45	2175.45	2175.45
1656658800	1804.37	1804.65	1801.33	1801.46	5318	0	2175.78	2175.78	2175.78	2175.78
1656662400	1801.46	1803.13	1800.91	1802.89	3200	0	2174.73	2174.73	2174.73	2174.73
1656666000	1802.89	1802.96	1795.27	1797.46	4847	0	2173.24	2173.24	2173.24	2173.24
1656669600	1797.46	1799.73	1796.13	1798.03	4896	0	2170.94	2170.94	2170.94	2170.94
1656673200	1798.03	1798.58	1792.4	1794.75	6550	0	2170.09	2170.09	2170.09	2170.09
1656676800	1794.81	1795.93	1792.56	1794.9	5898	0	2171.99	2171.99	2171.99	2171.99
1656680400	1794.9	1797.06	1794.03	1795.63	5165	0	2172.93	2172.93	2172.93	2172.93
1656684000	1795.69	1795.94	1789.49	1789.83	5841	0	2173.87	2173.87	2173.87	2173.87
1656687600	1789.89	1791.67	1785.22	1790.51	7275	0	2169.42	2169.42	2169.42	2169.42
1656691200	1790.51	1791.12	1784.45	1789.85	9099	0	2170.77	2170.77	2170.77	2170.77
1656694800	1789.79	1798.47	1788.36	1794.22	11186	0	2170.32	2170.32	2170.32	2170.32
1656698400	1794.4	1804.54	1793.41	1800.78	13249	0	2172.3	2172.3	2172.3	2172.3
1656702000	1800.79	1808.81	1800.64	1806.38	8997	0	2172.9	2172.9	2172.9	2172.9
1656705600	1806.38	1806.72	1799.07	1799.38	4860	0	2171.47	2171.47	2171.47	2171.47
1656709200	1799.3	1805.65	1797.93	1804.87	4446	0	2173.02	2173.02	2173.02	2173.02
1656712800	1804.87	1809.32	1804.54	1809.04	2656	0	2178.29	2178.29	2178.29	2178.29
1656716400	1809.05	1809.27	1805.15	1805.38	2759	0	2190.89	2190.89	2190.89	2190.89
1656720000	1805.37	1808.59	1805.37	1808.53	923	0	2197.72	2197.72	2197.72	2197.72
1656900000	1809.72	1810.77	1809.12	1810.05	1189	12	2196.46	2196.46	2196.46	2196.46
1656903600	1810.05	1810.49	1808.06	1808.12	1556	8	2187.93	2187.93	2187.93	2187.93
1656907200	1808.12	1811.49	1807.67	1808.22	3354	0	2183.1	2183.1	2183.1	2183.1
1656910800	1808.25	1808.56	1805.58	1808.12	5388	0	2179.39	2179.39	2179.39	2179.39
1656914400	1808.13	1814.26	1807.89	1809.59	4592	0	2174.3	2174.3	2174.3	2174.3
1656918000	1809.59	1813.42	1809.24	1811.48	2820	0	2176.77	2176.77	2176.77	2176.77
1656921600	1811.48	1812.66	1810.78	1812.42	1983	0	2176.81	2176.81	2176.81	2176.81
1656925200	1812.43	1813.45	1811.04	1812.7	2785	0	2177.62	2177.62	2177.62	2177.62
1656928800	1812.7	1812.94	1809.59	1810.77	3971	0	2177.91	2177.91	2177.91	2177.91
1656932400	1810.77	1812.31	1808.25	1808.85	3481	0	2178.95	2178.95	2178.95	2178.95
1656936000	1808.85	1809.26	1806.52	1807.37	3287	0	2178.37	2178.37	2178.37	2178.37
1656939600	1807.36	1808.74	1805.17	1805.83	3105	0	2179.46	2179.46	2179.46	2179.46
1656943200	1805.82	1806.85	1803.99	1804.03	2802	0	2177.48	2177.48	2177.48	2177.48
1656946800	1804.08	1807.85	1804.08	1805.27	2604	0	2175.07	2175.07	2175.07	2175.07
1656950400	1805.34	1809.6	1805.13	1807.69	3564	0	2175.96	2175.96	2175.96	2175.96
1656954000	1807.69	1809.29	1807.28	1808.77	3167	0	2177.74	2177.74	2177.74	2177.74
1656957600	1808.88	1810.98	1808.06	1809.98	4070	0	2178.37	2178.37	2178.37	2178.37
1656961200	1809.98	1810.0	1805.66	1806.51	2475	0	2177.02	2177.02	2177.02	2177.02
1656964800	1806.49	1807.09	1805.49	1806.85	1652	3	2177.65	2177.65	2177.65	2177.65
1656968400	1806.85	1807.31	1806.32	1806.71	590	5	2180.54	2180.54	2180.54	2180.54
1656972000	1806.71	1808.17	1806.54	1807.9	574	1	2177.4	2177.4	2177.4	2177.4
1656986400	1807.58	1809.33	1807.18	1809.23	668	14	2189.23	2189.23	2189.23	2189.23
1656990000	1809.23	1809.83	1808.29	1809.28	1618	12	2193.77	2193.77	2193.77	2193.77
1656993600	1809.3	1809.36	1806.6	1807.51	3125	0	2188.44	2188.44	2188.44	2188.44
1656997200	1807.58	1812.13	1807.48	1811.74	4200	0	2186.08	2186.08	2186.08	2186.08
1657000800	1811.74	1812.12	1809.08	1809.61	2527	0	2193.36	2193.36	2193.36	2193.36
1657004400	1809.59	1811.41	1809.44	1810.9	2277	0	2193.49	2193.49	2193.49	2193.49
1657008000	1810.88	1812.09	1810.47	1811.54	2368	0	2190.47	2190.47	2190.47	2190.47
1657011600	1811.43	1811.92	1810.26	1811.79	2790	0	2192.45	2192.45	2192.45	2192.45
1657015200	1811.79	1811.9	1808.22	1809.19	4746	0	2190.43	2190.43	2190.43	2190.43
1657018800	1809.16	1809.83	1805.65	1806.16	5108	0	2192.43	2192.43	2192.43	2192.43
1657022400	1806.08	1806.09	1800.65	1801.08	5945	0	2193.39	2193.39	2193.39	2193.39
1657026000	1801.08	1805.27	1800.39	1803.52	4807	0	2194.51	2194.51	2194.51	2194.51
1657029600	1803.52	1803.79	1800.77	1801.21	3393	0	2192.44	2192.44	2192.44	2192.44
1657033200	1801.24	1802.71	1797.47	1798.16	4506	0	2190.7	2190.7	2190.7	2190.7
1657036800	1798.16	1804.7	1796.33	1800.41	9435	0	2189.05	2189.05	2189.05	2189.05
1657040400	1800.4	1800.42	1785.39	1786.31	12340	0	2189.33	2189.33	2189.33	2189.33
1657044000	1786.34	1786.34	1766.41	1767.63	13116	0	2194.77	2194.77	2194.77	2194.77
1657047600	1767.65	1770.09	1765.02	1768.93	8348	0	2194.78	2194.78	2194.78	2194.78
1657051200	1768.94	1771.34	1765.84	1767.36	5096	0	2195.6	2195.6	2195.6	2195.6
1657054800	1767.35	1767.55	1763.95	1765.03	4995	0	2197.26	2197.26	2197.26	2197.26
1657058400	1765.03	1769.11	1764.81	1766.06	3213	0	2198.7	2198.7	2198.7	2198.7
1657062000	1766.06	1768.14	1765.61	1767.06	3376	0	2193.73	2193.73	2193.73	2193.73
1657065600	1766.95	1768.16	1765.41	1765.99	1489	0	2194.81	2194.81	2194.81	2194.81
1657072800	1766.78	1768.67	1766.66	1768.11	946	14	2197.81	2197.81	2197.81	2197.81
1657076400	1768.12	1770.05	1767.73	1769.55	1537	11	2212.2	2212.2	2212.2	2212.2
1657080000	1769.55	1771.23	1768.74	1771.21	3319	0	2210.4	2210.4	2210.4	2210.4
1657083600	1771.2	1772.86	1768.33	1768.5	6032	0	2215.66	2215.66	2215.66	2215.66
1657087200	1768.5	1772.22	1768.4	1770.71	4312	6	2206.87	2206.87	2206.87	2206.87
1657090800	1770.68	1772.45	1769.22	1769.27	3438	0	2214.36	2214.36	2214.36	2214.36
1657094400	1769.23	1769.75	1765.96	1766.56	2982	0	2215.89	2215.89	2215.89	2215.89
1657098000	1766.55	1768.04	1763.08	1763.41	5136	1	2220.31	2220.31	2220.31	2220.31
1657101600	1763.4	1769.84	1763.25	1769.24	6923	0	2222.0	2222.0	2222.0	2222.0
1657105200	1769.22	1770.29	1766.6	1767.81	6028	0	2220.54	2220.54	2220.54	2220.54
1657108800	1767.81	1771.84	1765.03	1766.2	5191	0	2221.75	2221.75	2221.75	2221.75
1657112400	1766.28	1767.67	1764.0	1764.01	4851	0	2233.88	2233.88	2233.88	2233.88
1657116000	1764.01	1764.28	1760.09	1761.3	4536	0	2236.88	2236.88	2236.88	2236.88
1657119600	1761.23	1763.44	1760.43	1763.21	4925	0	2246.05	2246.05	2246.05	2246.05
1657123200	1763.21	1767.96	1759.47	1765.35	8662	0	2250.09	2250.09	2250.09	2250.09
1657126800	1765.29	1767.93	1755.43	1760.47	10678	0	2255.85	2255.85	2255.85	2255.85
1657130400	1759.61	1760.69	1743.65	1743.72	12506	0	2257.36	2257.36	2257.36	2257.36
1657134000	1743.84	1744.46	1732.74	1733.69	8922	0	2264.42	2264.42	2264.42	2264.42
1657137600	1733.71	1736.79	1732.25	1735.15	5834	0	2260.35	2260.35	2260.35	2260.35
1657141200	1735.11	1739.19	1734.92	1736.39	4234	0	2261.58	2261.58	2261.58	2261.58
1657144800	1736.41	1739.97	1733.54	1738.94	7641	0	2260.26	2260.26	2260.26	2260.26
1657148400	1738.94	1743.92	1737.99	1739.43	4305	0	2257.49	2257.49	2257.49	2257.49
1657152000	1739.44	1740.54	1738.17	1739.11	1570	0	2257.28	2257.28	2257.28	2257.28
1657159200	1739.9	1740.7	1738.9	1739.15	908	14	2251.77	2251.77	2251.77	2251.77
1657162800	1739.13	1740.72	1738.43	1739.99	1695	10	2247.8	2247.8	2247.8	2247.8
1657166400	1739.99	1742.55	1738.64	1741.95	3115	4	2246.8	2246.8	2246.8	2246.8
1657170000	1741.94	1742.32	1736.5	1737.4	5329	0	2252.53	2252.53	2252.53	2252.53
1657173600	1737.4	1744.55	1737.36	1744.04	4334	0	2246.61	2246.61	2246.61	2246.61
1657177200	1744.03	1746.96	1743.37	1745.83	4050	0	2235.91	2235.91	2235.91	2235.91
1657180800	1745.83	1747.01	1743.99	1744.4	2120	2	2239.72	2239.72	2239.72	2239.72
1657184400	1744.41	1747.69	1744.05	1746.34	3962	0	2238.09	2238.09	2238.09	2238.09
1657188000	1746.35	1746.59	1743.42	1743.46	4694	0	2239.18	2239.18	2239.18	2239.18
1657191600	1743.52	1745.46	1741.2	1744.66	4897	0	2239.32	2239.32	2239.32	2239.32
1657195200	1744.66	1744.66	1740.08	1742.11	4535	0	2244.66	2244.66	2244.66	2244.66
1657198800	1742.13	1745.28	1741.33	1743.36	5336	0	2251.2	2251.2	2251.2	2251.2
1657202400	1743.36	1744.55	1740.87	1742.65	4124	0	2253.59	2253.59	2253.59	2253.59
1657206000	1742.65	1745.18	1742.37	1743.75	4148	0	2249.0	2249.0	2249.0	2249.0
1657209600	1743.75	1745.95	1738.38	1739.59	7313	0	2250.32	2250.32	2250.32	2250.32
1657213200	1739.59	1748.78	1738.0	1747.06	9916	0	2248.98	2248.98	2248.98	2248.98
1657216800	1747.06	1749.12	1741.15	1741.81	8218	0	2254.31	2254.31	2254.31	2254.31
